"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"9346570","25011462112001442000000000U5","0XX0 HACIENDA","OXXO HACIENDA SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","LICENCIADO BENITO JUAREZ","AVENIDA","NUMERO 4","AVENIDA","NUMERO 5","CALLE","PRIMERO DE MAYO",,"SN",,,,"SN","LOCALIDAD","ESTACION BAMOA CAMPO WILSON",,,,,"25","SINALOA","011","Guasave","0051","Estación Bamoa (Campo Wilson)","017A","001",,,,"Fijo","25.71049297","-108.30796406","2021-05"
"6387156","25011462210000114001010705S3","150201 GSVE CEDIS GUASAVE","COPPEL SA DE CV","462210","Comercio al por menor en tiendas departamentales","51 a 100 personas","CALLE","RIO SINALOA","CALLE","ESCUINAPA","CALLE","MAZATLAN","CALLE","RÍO TAMAZULA","517",,,,,,"COLONIA","SINALOA",,,,"81029","25","SINALOA","011","Guasave","0001","Guasave","0076","020",,,,"Fijo","25.56580795","-108.46483529","2010-07"
"6390098","25009462210000013002010705S1","154901 ESCP CENTRO DE DISTRIBUCIÓN ESCUINAPA","COPPEL SA DE CV","462210","Comercio al por menor en tiendas departamentales","51 a 100 personas","CALLE","FRANCISCO PEREZ","CALLE","POLANCO","CALLE","REVOLUCIÓN","CALLE","CENTENARIO","40397",,,,,,"COLONIA","EMILIANO ZAPATA",,,,"82400","25","SINALOA","009","Escuinapa","0001","Escuinapa de Hidalgo","0260","001",,"FZAMUDIO@COPPEL.COM","WWW.COPPEL.COM","Fijo","22.8306933","-105.78480162","2010-07"
"8608610","25006462210000946000010705S8","230131 CLCN OFICINA LA PRIMAVERA ","COPPEL SA DE CV","462210","Comercio al por menor en tiendas departamentales","101 a 250 personas","AVENIDA","KIKI MURILLO","CALLE","NINGUNO","CALLE","SAN LUIS","CALLE","25","103",,,,,,"COLONIA","DESARROLLO URBANO LA PRIMAVERA",,,,"80199","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6713","086",,,,"Fijo","24.74221255","-107.39914106","2019-11"
"8608755","25006462210000976000010705S5","230206 CLCN OFICINA (CAT MARGARITA)","COPPEL SA DE CV","462210","Comercio al por menor en tiendas departamentales","101 a 250 personas","CALLE","General Antonio Rosales","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","53",,,,"0",,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3367","023",,,"WWW.COPPEL.COM","Fijo","24.81007412","-107.39408825","2019-11"
"8608756","25006462210000987000010705S2","230258 CLCN OFICINA (EDIFICIO LA LONJA)","COPPEL SA DE CV","462210","Comercio al por menor en tiendas departamentales","251 y más personas","CALLE","General Antonio Rosales","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","42",,,,"0",,"COLONIA","CENTRO","EDIFICIO COMERCIAL Y DE SERVICIOS","EDIFICIO LA LONJA",,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3367","022",,,"WWW.COPPEL.COM","Fijo","24.8099135","-107.39429548","2019-11"
"8608609","25006462210000937000010705S7","230405 CLCN OFICINA (BODEGA CONSTRUCCIÓN )","COPPEL SA DE CV","462210","Comercio al por menor en tiendas departamentales","251 y más personas","BOULEVARD","EMILIANO ZAPATA KM 3.5","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","1","KM 3.5",,,,,"COLONIA","INDUSTRIAL PALMITO",,,,"00000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0451","045",,,,"Fijo","24.77526002","-107.4338463","2019-11"
"8608757","25006462210000996000010705S3","230428","COPPEL SA DE CV","462210","Comercio al por menor en tiendas departamentales","101 a 250 personas","AVENIDA","JESÚS ANDRADE","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","155",,,,,,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3403","016",,,"WWW.COPPEL.COM","Fijo","24.8062592","-107.3921667","2019-11"
"9244911","25006462210001016000010705S9","230453 CLCN OFICINAS SANTA INÉS","COPPEL SA DE CV","462210","Comercio al por menor en tiendas departamentales","31 a 50 personas","BOULEVARD","PEDRO INFANTE","CALLE","DEL PARQUE","CALLE","JORGE JULIAN CHAVEZ CASTRO","CALLE","LAS MACETAS","2580",,,,,,"COLONIA","LOS ÁLAMOS",,,,"80100","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","2265","037",,,,"Fijo","24.79813154","-107.42033796","2020-04"
"9244910","25006462210001006000010705S0","230597 CLCN RECURSOS HUMANOS (EDIFICIO SISTEMAS )","COPPEL SA DE CV","462210","Comercio al por menor en tiendas departamentales","251 y más personas","CALLE","REPÚBLICA","AVENIDA","FEDERALISMO","BOULEVARD","PEDRO INFANTE","CALLE","CAJON A BODEGA","2859",,,,,,"COLONIA","RECURSOS HIDRÁULICOS",,,,"80100","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","2265","060",,,,"Fijo","24.79483406","-107.42239775","2020-04"
"8608754","25006462210000965000010705S8","230598 CLCN OFICINA TORRE PREMIER","COPPEL SA DE CV","462210","Comercio al por menor en tiendas departamentales","51 a 100 personas","BOULEVARD","Pedro Infante Cruz","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","2935",,,,"0",,"COLONIA","DESARROLLO URBANO TRES RIOS","EDIFICIO COMERCIAL Y DE SERVICIOS","torre premier",,"80020","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4882","044",,,"WWW.COPPEL.COM","Fijo","24.79130302","-107.4391049","2019-11"
"3809246","25006462210000723001010705S1","230783 CLCN OFICINA (BODEGA ROAD SHOW)","COPPEL SA DE CV","462210","Comercio al por menor en tiendas departamentales","251 y más personas","BOULEVARD","JESÚS KUMATE RODRÍGUEZ","BOULEVARD","HACIENDA DE LA MORA","CALLE","NOCHE BUENA","CALLE","NINGUNO","3927",,,,"1",,"COLONIA","BARRANCOS",,,,"80184","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3899","046",,,,"Fijo","24.7646333","-107.44821622","2014-12"
"8608582","25006462210000925000010705S2","230915 CLCN OFICINAS PRIVANZAS ","COPPEL SA DE CV","462210","Comercio al por menor en tiendas departamentales","51 a 100 personas","BOULEVARD","PEDRO INFANTE","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","CONGRESO","1617",,,,,,"COLONIA","DESARROLLO URBANO TRES RÍOS",,,,"80020","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4882","031",,,,"Fijo","24.80341017","-107.41207145","2019-11"
"8756603","25008462111000044000002514S8","2363 CRUZ DE ELOTA MB","NUEVA WAL MART DE MEXICO S DE RL DE CV","462111","Comercio al por menor en supermercados","31 a 50 personas","CALLE","Licenciado Benito Juárez","CALLE","20","CALLE","NO HAY CALLE","CALLE","GLADIOLA","1466",,,,"0",,"COLONIA","MIRAMAR",,,,"82707","25","SINALOA","008","Elota","0001","La Cruz","0297","020",,"RAFAEL.MIRAMON@WALMART.COM","WWW.WALMART.COM","Fijo","23.92257374","-106.89960333","2019-11"
"8756594","25011462111000314000002514S9","2449 JUAN JOSE RIOS MB","NUEVA WAL MART DE MEXICO S DE RL DE CV","462111","Comercio al por menor en supermercados","31 a 50 personas","AVENIDA","BATEQUIS","CALLE","1","CALLE","RIO FUERTE","CALLE","MEXICO","144",,,,,,"COLONIA","SINDICATURA JUAN JOSE RIOS",,,,"81110","25","SINALOA","011","Guasave","0138","Juan José Ríos","1464","021",,,,"Fijo","25.75239317","-108.82389037","2019-11"
"8756641","25001462111000584000002514S8","2501 REAL DE VILLA BAE","NUEVA WAL MART DE MEXICO S DE RL DE CV","462111","Comercio al por menor en supermercados","6 a 10 personas","BOULEVARD","PEDRO ANAYA","CALLE","JAIME NUNO","CALLE","LOS DORADOS","CALLE","EJERCITO CONVENCIONALISTA","0","SN",,,,,"COLONIA","REAL DE VILLA",,,,"81293","25","SINALOA","001","Ahome","0001","Los Mochis","3267","030",,"ATENCIONACLIENTES@WALMART.COM.MX","WWW.WALTMART.COM","Fijo","25.76984629","-109.01024998","2019-11"
"8608647","25011462210000191000010705S1","250256 GSVE OFICINA RECURSOS HUMANOS ","COPPEL SA DE CV","462210","Comercio al por menor en tiendas departamentales","0 a 5 personas","CALLE","VILLAFAÑE","CALLE","VICENTE GUERRERO","AVENIDA","JUAN CARRASCO","CALLE","GRAL GABRIEL LEYVA","180",,,,,,"COLONIA","CENTRO",,,,"81000","25","SINALOA","011","Guasave","0001","Guasave","0076","020",,,,"Fijo","25.56502218","-108.46426234","2019-11"
"7389398","25006462112006631000000000U8","2B MINI SUPER",,"462112","Comercio al por menor en minisupers","0 a 5 personas","CALZADA","CALZADA DE LA LUNA","BOULEVARD","FRANCISCO I. MADERO","AVENIDA","FRAY JUAN DE TORQUEMADA","CALZADA","CALZADA DE LA LUNA","4065",,,,,,"COLONIA","GUADALUPE VICTORIA",,,,"80240","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5537","029","6677620894",,,"Fijo","24.80218949","-107.35629451","2019-11"
"9244908","25006462210001026000010705S8","303611 CLCN OFICINAS E  COMMERCE EDIF. PEIS","COPPEL SA DE CV","462210","Comercio al por menor en tiendas departamentales","101 a 250 personas","BOULEVARD","PEDRO INFANTE","CALLE","MIGUEL TAMAYO ESPINOZA DE LOS MONTEROS","CALLE","DEL OLMO","CALLE","NINGUNO","3373",,,,,,"COLONIA","RECURSOS HIDRÁULICOS",,,,"80105","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4882","045",,,,"Fijo","24.78743423","-107.4431143","2020-04"
"8756681","25006462111001894000002514S9","3237 LOMAS DE SAN ISIDRO BAE","NUEVA WAL MART DE MEXICO S DE RL DE CV","462111","Comercio al por menor en supermercados","6 a 10 personas","CALLE","LOMAS DE SAN ISIDRO","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","771","PONIENTE",,,,,"COLONIA","LOMAS DE SAN ISIDRO",,,,"80197","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5791","053",,,,"Fijo","24.7621671","-107.39519175","2019-11"
"8608648","25012561440000153000010705S2","500802 MZTN II COBRANZA ","COPPEL SA DE CV","462210","Comercio al por menor en tiendas departamentales","11 a 30 personas","CALLE","MAQUIO CLOUTHIER","CALLE","FLOR DE MAYO","CALLE","LIRIO","CALLE","MARGARITA","107",,,,,"102103104","FRACCIONAMIENTO","INSURGENTES",,,,"82190","25","SINALOA","012","Mazatlán","0001","Mazatlán","1546","027",,,,"Fijo","23.24353873","-106.3886681","2019-11"
"8608649","25012561440000163000010705S1","526101 VLLU COBRANZA ","COPPEL SA DE CV","462210","Comercio al por menor en tiendas departamentales","11 a 30 personas","BOULEVARD","Francisco I. Madero","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,"0",,"COLONIA","CENTRO",,,,"82200","25","SINALOA","012","Mazatlán","0348","Villa Unión","1847","030",,,,"Fijo","23.18866234","-106.2190529","2019-11"
"6727620","25001523122000181002000404S7","6178 WALDOS AHOME","WALDO S DOLAR MART DE MEXICO S DE RL DE CV","462111","Comercio al por menor en supermercados","11 a 30 personas","AVENIDA","GENERAL ALVARO OBREGON","CALLE","GUILLERMO PRIETO","CALLE","IGNACIO ALLENDE","CALLE","JUAN ESCUTIA","155",,,,,,"COLONIA","CENTRO",,,,"81200","25","SINALOA","001","Ahome","0001","Los Mochis","0328","010",,,"WWW.WALDOS.COM","Fijo","25.78690513","-108.99330586","2016-01"
"6389887","25012462111000073000000404S9","6616 WALDOS MAZATLAN CENTRO","WALDO S DOLAR MART DE MEXICO S DE RL DE CV","462111","Comercio al por menor en supermercados","11 a 30 personas","CALLE","LICENCIADO BENITO JUAREZ","CALLE","MELCHOR OCAMPO","CALLE","LEANDRO VALLE","CALLE","GUILLERMO NELSON","1807",,,,,,"COLONIA","CENTRO",,,,"82000","25","SINALOA","012","Mazatlán","0001","Mazatlán","0393","003",,,"WWW.WALDOS.COM","Fijo","23.20244816","-106.4217809","2010-07"
"6389888","25012462111000052000000404S3","6617 WALDOS MAZATLAN EJERCITO","WALDO S DOLAR MART DE MEXICO S DE RL DE CV","462111","Comercio al por menor en supermercados","11 a 30 personas","AVENIDA","EJERCITO MEXICANO","CALLE","RIO PIAXTLA","CALLE","RIO SAN LORENZO","CALLE","RIO HUMAYA","998",,,,,,"COLONIA","SAN ANGEL",,,,"82014","25","SINALOA","012","Mazatlán","0001","Mazatlán","1480","035",,,"WWW.WALDOS.COM","Fijo","23.22195879","-106.41888431","2010-07"
"6389886","25011462111000043000000404S4","6619 WALDOS GUASAVE CENTRO","WALDO S DOLAR MART DE MEXICO S DE RL DE CV","462111","Comercio al por menor en supermercados","11 a 30 personas","AVENIDA","IGNACIO ZARAGOZA","CALLE","EMILIANO ZAPATA","CALLE","CUAUHTEMOC","AVENIDA","GENERAL JUAN CARRASCO","384",,,,,,"COLONIA","CENTRO",,,,"81000","25","SINALOA","011","Guasave","0001","Guasave","1360","023",,,"WWW.WALDOS.COM","Fijo","25.56437706","-108.46221966","2010-07"
"6389889","25015462111000033000000404S6","6620 WALDOS GUAMUCHIL","WALDO S DOLAR MART DE MEXICO S DE RL DE CV","462111","Comercio al por menor en supermercados","11 a 30 personas","AVENIDA","MARIANO ESCOBEDO","CALLE","JOSE MARIA MORELOS","CALLE","GUADALUPE VICTORIA","CALLEJON","BADIRAGUATO","175",,,,,,"COLONIA","CENTRO",,,,"81400","25","SINALOA","015","Salvador Alvarado","0001","Guamúchil","0130","003",,,"WWW.WALDOS.COM","Fijo","25.46141311","-108.08388017","2010-07"
"6389883","25001462111000113002000404S6","6622 WALDOS LOS MOCHIS CENTRO","WALDO S DOLAR MART DE MEXICO S DE RL DE CV","462111","Comercio al por menor en supermercados","11 a 30 personas","CALLE","GABRIEL LEYVA SOLANO","CALLEJON","AGUSTIN MELGAR","AVENIDA","GENERAL ALVARO OBREGON","CALLE","GENERAL ANGEL FLORES","0","SN",,,,,"COLONIA","CENTRO",,,,"81200","25","SINALOA","001","Ahome","0001","Los Mochis","0313","001",,,"WWW.WALDOS.COM","Fijo","25.78879023","-108.99553353","2010-07"
"6389884","25006462111000342000000404S0","6623 WALDOS CULIACAN CENTRO","WALDO S DOLAR MART DE MEXICO S DE RL DE CV","462111","Comercio al por menor en supermercados","11 a 30 personas","AVENIDA","ALVARO OBREGON","CALLE","MARIANO ESCOBEDO","CALLE","CRISTOBAL COLON","AVENIDA","GENERAL JUAN CARRASCO","185",,,,,,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3386","031",,,"WWW.WALDOS.COM","Fijo","24.80650982","-107.39448112","2010-07"
"6390312","25006462111000382002000404S6","6625 WALDOS CULIACAN CAÑADAS","WALDO S DOLAR MART DE MEXICO S DE RL DE CV","462111","Comercio al por menor en supermercados","11 a 30 personas","AVENIDA","GENERAL NICOLAS BRAVO","AVENIDA","GUADALUPE VICTORIA SUR","AVENIDA","PASCUAL OROZCO","PRIVADA","OCEANO ATLANTICO","1085",,,,,,"COLONIA","CAÑADAS",,,,"80178","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","405A","011",,,"WWW.WALDOS.COM","Fijo","24.78224537","-107.41048111","2010-07"
"6703720","25006462111001492001000404S2","6635 WALDOS CULIACAN ROSALES","WALDO S DOLAR MART DE MEXICO S DE RL DE CV","462111","Comercio al por menor en supermercados","11 a 30 personas","BOULEVARD","LOLA BELTRAN","AVENIDA","NORMA CORONA SAPIENS","AVENIDA","BAHIA DE SAN IGNACIO","CALLE","ESTERO LA HERRADURA","3149",,,,"0","A","COLONIA","PRADERA DORADA",,,,"80058","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","519A","014",,,"WWW.WALDOS.COM","Fijo","24.81544665","-107.4296628","2016-01"
"6705817","25006462111001483002000404S1","6637 WALDOS CULIACAN COLEGIO MILITAR","WALDO S DOLAR MART DE MEXICO S DE RL DE CV","462111","Comercio al por menor en supermercados","11 a 30 personas","CALZADA","HEROICO COLEGIO MILITAR","CALLE","COMANDANTE FERNANDO RAMIREZ","CALLE","COMANDANTE GREGORIO SAAVEDRA","AVENIDA","MARINA NACIONAL","3460",,,,,,"COLONIA","21 DE MARZO",,,,"80280","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3723","028",,,"WWW.WALDOS.COM","Fijo","24.77583099","-107.36634367","2016-01"
"6700055","25006523122000901001000404S7","6639 WALDOS CULIACAN","WALDO S DOLAR MART DE MEXICO S DE RL DE CV","462111","Comercio al por menor en supermercados","11 a 30 personas","AVENIDA","Heroico Colegio Militar","AVENIDA","GENERAL BENJAMIN HILL","AVENIDA","HECTOR JEOVANNI ZAMUDIO MEDINA","CALLE","ANTONIO CASO","0","SN",,,"0",,"COLONIA","BARRANCOS INFONAVIT","CENTRO Y PLAZA COMERCIAL","SORIANA BARRANCOS","SN","80189","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3723","028",,,"WWW.WALDOS.COM","Fijo","24.7758973","-107.36637286","2016-01"
"6853774","25012462111000603001000404S3","6651 WALDOS MAZATLAN MI PLAZA SANTA ROSA","WALDO S DOLAR MART DE MEXICO S DE RL DE CV","462111","Comercio al por menor en supermercados","0 a 5 personas","BOULEVARD","Luis Donaldo Colosio Murrieta","AVENIDA","Santa Rosa","CALLE","Valle Dorado","AVENIDA","Las Torres","17301",,,,"0",,"COLONIA","VALLE DORADO","CENTRO Y PLAZA COMERCIAL","SORIANA SANTA ROSA","SN","82132","25","SINALOA","012","Mazatlán","0001","Mazatlán","1404","025",,,"WWW.WALDOS.COM","Fijo","23.25806747","-106.40729824","2018-11"
"6814358","25006462111001641010028065M4","7180 AS ANDRADE","OPERADORA CONVENIENCIA SA DE CV","462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","JESÚS G. ANDRADE","CALLE","GENERAL JUAN JOSÉ RÍOS","BOULEVARD","GABRIEL LEYVA SOLANO","AVENIDA","GENERAL AQUILES SERDÁN","345",,,,,,"COLONIA","MIGUEL ALEMAN",,,,"80200","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0220","050",,,,"Fijo","24.80179341","-107.39151207","2017-11"
"3820485","25006461110047871020028065S6","7221 AS ABASTOS","OPERADORA CONVENIENCIA SA DE CV","462112","Comercio al por menor en minisupers","0 a 5 personas","BOULEVARD","HEROICO COLEGIO MILITAR","CALLE","GUILLERMO PRIETOMINAS","CALLE","GUASAVE","CALLE","NINGUNO","2611",,,,,,"COLONIA","MERCADO DE ABASTOS",,,,"80299","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5471","023","667591000",,,"Fijo","24.76864831","-107.36348605","2014-12"
"6714892","25006462111001473010028065S2","7279 AS CEDIS 80","OPERADORA CONVENIENCIA SA DE CV","462112","Comercio al por menor en minisupers","11 a 30 personas","CALZADA","HEROICO COLEGIO MILITAR","VIADUCTO","NINGUNO","CALLE","NINGUNO","VIADUCTO","NINGUNO","35850",,,,,,"COLONIA","PREDIO EL CHICHI",,,,"80295","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3155","012",,,,"Fijo","24.76163268","-107.35812676","2016-01"
"8608753","25006462210000956000010705S7","975980 CLCN OFICINA COUNTRY COURTS ","COPPEL SA DE CV","462210","Comercio al por menor en tiendas departamentales","101 a 250 personas","BOULEVARD","PEDRO INFANTE","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","2911",,,,,,"COLONIA","DESARROLLO URBANO TRES RIOS",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4882","031",,,"WWW.COPPEL.COM","Fijo","24.80272168","-107.41272946","2019-11"
