"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"7229104","25011463310001141000000000U2","ALL SPORT TENIS",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","BOULEVARD","BATEQUIS","CALLE","LOS MEZCALES","CALLE","EL TORO","BOULEVARD","BATEQUIS",,"SN",,,,,"LOCALIDAD","JUAN JOSE RIOS",,,,"81110","25","SINALOA","011","Guasave","0138","Juan José Ríos","145A","003",,,,"Fijo","25.75826526","-108.82004802","2019-11"
"9009629","25006465112001311000000000U9","ALL STEEL",,"465112","Comercio al por menor de artículos de joyería y relojes","0 a 5 personas","CALLE","NINGUNO","CALLE","LUIS GONZALEZ OBREGON","BOULEVARD","EMILIO CARRANZA","CALLE","NINGUNO",,"SN",,,,,"AEROPUERTO","AEROPUERTO",,,,"80140","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4952","001",,,,"Semifijo","24.76417063","-107.47067276","2019-11"
"9311126","25006465919001411000000000U5","ALMACEN DE VEHICULOS",,"465919","Comercio al por menor de otros artículos de uso personal","0 a 5 personas","AVENIDA","JUAN DE DIOS BATIZ","AVENIDA","LERDO DE TEJADA","AVENIDA","PASCUAL OROZCO","CALLE","RÍO TEHUANTEPEC","0","SN",,,"0",,"COLONIA","LOS PINOS",,,,"80128","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0324","014",,,,"Fijo","24.78713927","-107.41019606","2020-11"
"3855043","25012465914000242000000000M4","ALMACÉN DEL PACÍFICO SURTICENTRO",,"465914","Comercio al por menor de artículos desechables","6 a 10 personas","CALLE","PUERTO PROGRESO","AVENIDA","PUERTO DE VERACRUZ","CALLE","PUERTO TAMPICO","CALLE","PUERTO MANZANILLO",,"SN",,,,,"PARQUE INDUSTRIAL","ALFREDO V BONFIL",,,,"82050","25","SINALOA","012","Mazatlán","0001","Mazatlán","1669","029","6699824233","ADMINISTRACION@SURTICENTRO.COM.MX",,"Fijo","23.21675694","-106.39535126","2010-07"
"3813641","25006465112000961000000000U2","ALMONT JOYAS",,"465112","Comercio al por menor de artículos de joyería y relojes","0 a 5 personas","CALLE","MIGUEL HIDALGO Y COSTILLA","AVENIDA","GENERAL JUAN CARRASCO","AVENIDA","ÁLVARO OBREGON","CALLE","LICENCIADO BENITO JUÁREZ","78",,"CENTRO Y PLAZA COMERCIAL","PLANTA BAJA","46",,"COLONIA","CENTRO","CENTRO Y PLAZA COMERCIAL","PLAZA DE LA MUJER","46","80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3386","029","6677126541",,,"Fijo","24.80791495","-107.39548721","2014-12"
"3787774","25006465215000321000000000M0","ALMONTE","CASERIA Y DEPORTE SA DE CV","465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","AVENIDA","JUAN BAUTISTA SEPULVEDA","CALLE","LICENCIADO BENITO JUAREZ","CALLE","MARIANO ESCOBEDO","AVENIDA","GENERAL VICENTE GUERRERO","244",,,,,,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3403","021",,,,"Fijo","24.80783434","-107.38684018","2010-07"
"7388884","25006465912004031000000000U3","ALONDRA NOVEDADES",,"465912","Comercio al por menor de regalos","0 a 5 personas","CALLE","LICENCIADO BENITO JUAREZ","CALZADA","INDIO DE GUELATAO","AVENIDA","FRANCISCO MEDINA","CALLE","MARIANO ESCOBEDO","1400",,,,"0",,"COLONIA","MIGUEL HIDALGO",,,,"80090","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","017A","055",,,,"Fijo","24.80711885","-107.3753944","2019-11"
"8244034","25011465912001191000000000U8","ALTERNO TIENDA DE REGALOS",,"465912","Comercio al por menor de regalos","0 a 5 personas","AVENIDA","IGNACIO ZARAGOZA","CALLE","CUAUHTEMOC","CALLE","DOCTOR LUIS GONZAGA DE LA TORRE","AVENIDA","FRANCISCO I. MADERO","571",,"CENTRO Y PLAZA COMERCIAL","PLANTA BAJA","4",,"COLONIA","CENTRO","CENTRO Y PLAZA COMERCIAL","PLAZA ANDREA","4","81000","25","SINALOA","011","Guasave","0001","Guasave","1356","014","6681394639",,,"Fijo","25.56277995","-108.46132635","2019-11"
"8243350","25001465213000341000000000S4","AMADOR MOTOS Y BICICLETAS",,"465213","Comercio al por menor de bicicletas","0 a 5 personas","BOULEVARD","PEDRO MARIA ANAYA","CALLE","OLIVOS","CALLE","NINGUNO","AVENIDA","MARCHA CAMPESINA",,"SN",,,,,"COLONIA","LOS LAURELES",,,,"81290","25","SINALOA","001","Ahome","0001","Los Mochis","2220","008","6682531504",,,"Fijo","25.76144356","-108.99488335","2019-11"
"3801108","25017465912000071000000000U0","AMAL DECORACION Y DETALLES",,"465912","Comercio al por menor de regalos","0 a 5 personas","CALLE","ALVARO OBREGON","AVENIDA","DOCTOR LUIS GONZAGA DE LA TORRE","AVENIDA","DANIEL GAMEZ","CALLE","FRANCISCO I. MADERO",,"SN",,,,,"COLONIA","CENTRO",,,,"81910","25","SINALOA","017","Sinaloa","0001","Sinaloa de Leyva","0012","010","6737395124",,,"Fijo","25.82368977","-108.22100621","2014-12"
"8814559","25012465112001701000000000U9","AMALIA JOYERIA ARTESANAL",,"465112","Comercio al por menor de artículos de joyería y relojes","0 a 5 personas","CALZADA","CAMARON SABALO","AVENIDA","AVENIDA DE LAS GAVIOTAS","AVENIDA","ALBATROS","CALLE","RÍO NILO","1500",,,,"0",,"FRACCIONAMIENTO","EL DORADO",,,,"82110","25","SINALOA","012","Mazatlán","0001","Mazatlán","2506","020","6691274641",,"WWW.AMALIAACOSTAJOYEIRA.COM","Fijo","23.2459834","-106.45338498","2019-11"
"3773147","25012315223000052000000000S5","AMERICA SPORTS",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","CALLE","SEGUNDA Y/O DOCTOR CARVAJAL","CALLE","JUVENTINO ROSAS","CALLE","AGUASCALIENTES","CALLE","PRIMERA (DOCTOR CARVAJAL)","3135",,,,"0",,"COLONIA","REFORMA",,,,"82030","25","SINALOA","012","Mazatlán","0001","Mazatlán","0321","028","6699810960",,,"Fijo","23.21274136","-106.41805886","2010-07"
"8049304","25006465212000731000000000U7","AMERICAN COMICS",,"465212","Comercio al por menor de juguetes","0 a 5 personas","AVENIDA","TACHICHILTE","CALLE","REVILLAGIGEDO","AVENIDA","CANCUN","CALLE","REVILLAGIGEDO","1555",,,,,,"FRACCIONAMIENTO","LA LIMA",,,,"80060","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","1591","053","6672001011",,,"Semifijo","24.82426116","-107.36780626","2019-11"
"3773159","25012465215000401000000000S8","AMERIK SPORTS","AMERIK SPORTS ","465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","CALLE","SEGUNDA Y/O DOCTOR CARVAJAL","CALLE","AGUASCALIENTES","PRIVADA","NINGUNO","CALLE","PROFESOR E. BETANCOURT","3112",,,,"0",,"COLONIA","REFORMA",,,,"82030","25","SINALOA","012","Mazatlán","0001","Mazatlán","0321","029",,,,"Fijo","23.21216289","-106.41820987","2010-07"
"3767262","25012463215000301000000000U2","AMK",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","AVENIDA","INSURGENTES","CALLE","NINGUNO","CALLE","NINGUNO","OTRO (ESPECIFIQUE)","BARDA","1198",,"CENTRO Y PLAZA COMERCIAL","PLANTA BAJA","3",,"OTRO (ESPECIFIQUE)","TUTULI","CENTRO Y PLAZA COMERCIAL","PLAZA TUTULI","3","82156","25","SINALOA","012","Mazatlán","0001","Mazatlán","0092","087",,,,"Fijo","23.23572162","-106.42156507","2010-07"
"3855294","25012463211001971010000000M0","ANDREAS BEACH WEAR 2",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","AVENIDA","PLAYA GAVIOTAS","CALLE","DE LAS GARZAS","PRIVADA","PRIVADA BUGAMBILIA","CALLE","PRIVADA LA LAGUNA","309","A",,,"0",,"FRACCIONAMIENTO","ZONA DORADA",,,,"82110","25","SINALOA","012","Mazatlán","0001","Mazatlán","1461","027","6699937127",,,"Fijo","23.24203137","-106.4505945","2010-07"
"3803025","25011465912001051000000000U4","ANDRÓMEDA",,"465912","Comercio al por menor de regalos","0 a 5 personas","AVENIDA","SANTOS DEGOLLADO","BOULEVARD","ALFONSO G. CALDERON","CALLE","HERNANDO DE VILLAFAÑE","AVENIDA","GUILLERMO NELSON","453","A",,,,"453","COLONIA","CENTRO",,,,"81000","25","SINALOA","011","Guasave","0001","Guasave","0076","044","6871290525",,,"Fijo","25.56537076","-108.46747237","2014-12"
"9353530","25012465911000471000000000U5","ANIMAL LIFE VETERINARIA",,"465911","Comercio al por menor de mascotas","0 a 5 personas","AVENIDA","LAS TORRES","CALLE","PASEO DE LOS OLIVOS","CARRETERA","INTERNACIONAL MEXICO 15","CALLE","PASEO DE LOS OLIVOS","10098",,,"PISO 1",,,"FRACCIONAMIENTO","RINCON DE LAS PALMAS","OTRO CONGLOMERADO","NO ES CONGLOMERADO","13","82124","25","SINALOA","012","Mazatlán","0001","Mazatlán","342A","014",,,,"Fijo","23.26242451","-106.41845892","2021-05"
"7359808","25014465912000331000000000U5","ANNY GARE",,"465912","Comercio al por menor de regalos","0 a 5 personas","CALLE","NINGUNO","CALLE","CRISTERNA","CALLE","BENITO JUAREZ","CALLE","CRISTERNA","0","SN",,,"0",,"COLONIA","CENTRO",,,,"82800","25","SINALOA","014","Rosario","0001","El Rosario","0025","017","449169702",,,"Fijo","22.9873678","-105.85603471","2019-11"
"9311797","25001465919000391000000000U1","ANTENA TELCEL","ANTENA TELCEL ","465919","Comercio al por menor de otros artículos de uso personal","0 a 5 personas","PRIVADA","MONTERREY","AVENIDA","5 DE FEBRERO B","AVENIDA","COMONFORT","CALLE","IGNACIO ALLENDE","0","SN",,,"0",,"COLONIA","INSURGENTES",,,,"81280","25","SINALOA","001","Ahome","0001","Los Mochis","0351","028",,,,"Fijo","25.77714213","-108.99973092","2020-11"
"7928230","25006465112001161000000000U8","ANTONY JOYERIA",,"465112","Comercio al por menor de artículos de joyería y relojes","0 a 5 personas","BOULEVARD","JOSE LIMON","AVENIDA","QUIMICO FARMACOBIOLOGO AMADO BLANCARTE","BOULEVARD","HERMES","CALLE","NINGUNO","2545",,"CENTRO Y PLAZA COMERCIAL","PLANTA BAJA","15","A","COLONIA","HUMAYA","CENTRO Y PLAZA COMERCIAL","PLAZA SENDEROS","A","80020","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4312","039",,,,"Fijo","24.8269638","-107.42623291","2019-11"
"7169005","25001465112000572000000000U8","ANTONY JOYERIA EN PLAYA",,"465112","Comercio al por menor de artículos de joyería y relojes","6 a 10 personas","AVENIDA","SENDERO","BOULEVARD","ANTONIO ROSALES","CALZADA","ADOLFO LOPEZ MATEOS","BOULEVARD","CLEMENTE VALENZUELA","2300",,,,"5",,"COLONIA","LAS FUENTES",,,,"81210","25","SINALOA","001","Ahome","0001","Los Mochis","0027","056",,,,"Fijo","25.81679559","-108.97884252","2019-11"
"3834422","25006465911000381000000000U8","AQUATIC SHOP",,"465911","Comercio al por menor de mascotas","0 a 5 personas","CALLE","GENERAL ANTONIO ROSALES","AVENIDA","GENERAL DOMINGO RUBI","AVENIDA","GENERAL JUAN CARRASCO","CALLE","GENERAL RAFAEL BUELNA TENORIO","155",,"CENTRO Y PLAZA COMERCIAL","PLANTA BAJA","5",,"COLONIA","CENTRO","CENTRO Y PLAZA COMERCIAL","ROSALES","5","80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3390","022","6673853377","AQUATIC-SHOPACUARIO@GMAIL.COM",,"Fijo","24.80976935","-107.39613096","2014-12"
"3831686","25012465911000141000000000U4","AQUATICA PET SHOP",,"465911","Comercio al por menor de mascotas","0 a 5 personas","CALLE","LUIS ZUÑIGA","CALLE","AQUILES SERDAN","CALLE","LICENCIADO BENITO JUAREZ","CALLE","ALEJANDRO QUIJANO","619","D",,,,,"COLONIA","CENTRO",,,,"82000","25","SINALOA","012","Mazatlán","0001","Mazatlán","0355","022","6699102186","HUGOX33@YAHOO.COM.MX",,"Fijo","23.20603965","-106.42139344","2010-07"
"9052987","25001465215000571000000000U1","ARABIA SHOP",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","BOULEVARD","CENTENARIO","BOULEVARD","ALAMEDA","AVENIDA","MONACO","CALLE","LONDRES","0","SN",,,"0",,"FRACCIONAMIENTO","CEDROS",,,,"81278","25","SINALOA","001","Ahome","0001","Los Mochis","2822","031","6681353870","JONATHANEXPANSION91@GMAIL.COM",,"Fijo","25.79871413","-109.02852218","2019-11"
"3790820","25006465311000711000000000U9","ARIADNA ANGULO GARCIA",,"465311","Comercio al por menor de artículos de papelería","0 a 5 personas","AVENIDA","ANTONIO NACAYAMA","CALLE","EUTIMIO B. GOMEZ","CALLE","HECTOR R. OLEA","CALLE","EUTIMIO B. GÓMEZ","3476",,,,"0",,"COLONIA","GUADALUPE VICTORIA",,,,"80240","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3507","029",,,,"Fijo","24.79912374","-107.36092963","2010-07"
"9312139","25006465919000931000000000U3","ARL LOGISTICA","ARL ","465919","Comercio al por menor de otros artículos de uso personal","0 a 5 personas","CALLE","URANIO","CALLE","NINGUNO","CALLE","BRONCE","AVENIDA","URALES NORTE",,"SN",,,,,"COLONIA","REAL DE MINAS",,,,"80199","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5132","029",,,,"Fijo","24.74631012","-107.38960492","2020-11"
"7326493","25001465912001531000000000U6","ARMAZ TU REGALO",,"465912","Comercio al por menor de regalos","0 a 5 personas","CALLE","BELISARIO DOMINGUEZ","AVENIDA","2 DE ABRIL","BOULEVARD","CENTENARIO","CALLE","JUAN ALDAMA","1724",,,,"0",,"COLONIA","NAHUATL",,,,"81280","25","SINALOA","001","Ahome","0001","Los Mochis","0421","006",,"JULIOSOTOV@HOTMAIL.COM",,"Fijo","25.77091189","-108.99468748","2019-11"
"7389027","25006465919000731000000000U7","ARMONIA PARA TU ESPIRITU",,"465919","Comercio al por menor de otros artículos de uso personal","0 a 5 personas","CALLE","MIGUEL HIDALGO Y COSTILLA","AVENIDA","GENERAL JUAN CARRASCO","AVENIDA","ÁLVARO OBREGON","CALLE","LICENCIADO BENITO JUÁREZ","78","49","PLAZA DE LA MUJER","PLANTA BAJA","422",,"COLONIA","CENTRO","CENTRO Y PLAZA COMERCIAL","PLAZA DE LA MUJER","420","80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3386","029",,,,"Fijo","24.80791495","-107.39548721","2019-11"
"3835899","25006465111000962000000000M2","ARMSTRONG MCCALL","AMCU SA DE CV","465111","Comercio al por menor de artículos de perfumería y cosméticos","6 a 10 personas","CALLE","GENERAL JUAN JOSE RIOS","PRIVADA","NINGUNO","AVENIDA","GENERAL RAMON CORONA","CALLE","GENERAL JOSÉ AGUILAR BARRAZA","395",,,,,,"COLONIA","MIGUEL ALEMAN",,,,"80200","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0220","039","6677521808",,,"Fijo","24.80116231","-107.39083204","2010-07"
"3850006","25006465111000761000000000U8","AROMAS Y MÁS",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","BOULEVARD","DOCTOR MORA","AVENIDA","AVENIDA DE LOS SABINOS","AVENIDA","AVENIDA DE LOS EUCALIPTOS","BOULEVARD","DOCTOR MORA","1725",,"EDIFICIO SIN NOMBRE","PLANTA BAJA",,"ISLA","COLONIA","LA CAMPIÑA",,,,"80060","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","1591","019","6677917741",,,"Semifijo","24.81585635","-107.36701706","2010-07"
"3777046","25006465919000031000000000U2","AROMATERAPIA CONIE BOGART",,"465919","Comercio al por menor de otros artículos de uso personal","0 a 5 personas","CALLE","GENERAL JOSE AGUILAR BARRAZA","CALLE","ESCUADRON 201","AVENIDA","GENERAL GUADALUPE VICTORIA","BOULEVARD","CONSTITUCIÓN","1031",,,,,,"COLONIA","JORGE ALMADA",,,,"80200","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4581","002","6677157263",,,"Fijo","24.79962046","-107.40487994","2010-07"
"8911789","25001465111001051000000000S4","ARQUIM EL MUNDO DEL AROMA Y LA LIMPIEZA",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","BOULEVARD","ROSENDO G. CASTRO","CALLE","20 DE NOVIEMBRE","CALLE","BELISARIO DOMINGUEZ","CALLEJON","JUAN ESCUTIA",,"SN",,,"549",,"COLONIA","CENTRO",,,,"81200","25","SINALOA","001","Ahome","0001","Los Mochis","0366","005",,"ARQUIM-MOCHIS@HOTMAIL.COM",,"Fijo","25.78182226","-108.98619193","2019-11"
"3835917","25006465311003731001000000M4","ARQUITODO",,"465311","Comercio al por menor de artículos de papelería","11 a 30 personas","CALLE","GENERAL JUAN JOSE RIOS","AVENIDA","ÁLVARO OBREGON","AVENIDA","DOCTOR RUPERTO L. PALIZA","BOULEVARD","GABRIEL LEYVA SOLANO","97",,,,"0",,"COLONIA","MIGUEL ALEMAN",,,,"80200","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0220","048",,"INFO@ARQUITODO.COM","WWW.ARQUITODO.COM","Fijo","24.80113871","-107.39306228","2010-07"
"8243546","25001465311003792000000000U7","ARTE &DISEÑO",,"465311","Comercio al por menor de artículos de papelería","6 a 10 personas","BOULEVARD","ANTONIO ROSALES","PRIVADA","PRIVADA DE LOS SAUCES","AVENIDA","GENERAL ÁLVARO OBREGON","PRIVADA","NINGUNO","750",,"CENTRO Y PLAZA COMERCIAL","PLANTA BAJA",,,"COLONIA","FRACC DEL SOL","CENTRO Y PLAZA COMERCIAL","PLAZA FIESTA LAS PALMAS","750","81200","25","SINALOA","001","Ahome","0001","Los Mochis","0309","015","6688120037","DARLENEGUIDO@HOTMAIL.COM",,"Fijo","25.78832708","-109.00187105","2019-11"
"8418757","25006465111003341000000000S6","ARTE DUBAI",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","BOULEVARD","DIEGO VALADES RIOS","AVENIDA","TEOFILO NORIS","AVENIDA","ÁLVARO OBREGON","CALLE","NINGUNO","1676",,,,,,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0108","058",,,,"Fijo","24.81600251","-107.40060739","2019-11"
"3853907","25012465112000121000000000U1","ARTESANIA",,"465915","Comercio al por menor en tiendas de artesanías","0 a 5 personas","CALZADA","CAMARON SABALO","CALLEJON","NINGUNO","CALLEJON","COSTA AZUL","OTRO (ESPECIFIQUE)","NINGUNO","700",,,,"5","5","FRACCIONAMIENTO","ZONA DORADA",,,,"82110","25","SINALOA","012","Mazatlán","0001","Mazatlán","2506","010",,,,"Fijo","23.2499896","-106.45503724","2010-07"
"3851829","25008466319000011000000000U2","ARTESANIA LOS GIRASOLES",,"465915","Comercio al por menor en tiendas de artesanías","0 a 5 personas","CALLE","JOSE VILLANUEVA","AVENIDA","PINO SUAREZ","AVENIDA","AQUILES SERDAN","AVENIDA","AQUILES SERDÁN","0","SN",,,"0",,"COLONIA","MIRAMAR",,,,"82707","25","SINALOA","008","Elota","0001","La Cruz","023A","003","6961018854",,,"Fijo","23.92139651","-106.89001758","2010-07"
"3769859","25012465912001761000000000U6","ARTESANIA ROPA Y NOVEDADES",,"465915","Comercio al por menor en tiendas de artesanías","0 a 5 personas","AVENIDA","MUNICH 72","AVENIDA","INSURGENTES","AVENIDA","INTERNACIONAL","AVENIDA","INSURGENTES","911",,,,,,"COLONIA","ANTONIO TOLEDO CORRO",,,,"82153","25","SINALOA","012","Mazatlán","0001","Mazatlán","1601","030","6692253407",,,"Fijo","23.23313309","-106.4139597","2010-07"
"3853909","25012465915000481000000000U5","ARTESANIA TOÑO",,"465915","Comercio al por menor en tiendas de artesanías","0 a 5 personas","CALZADA","CAMARON SABALO","CALLEJON","NINGUNO","CALLEJON","COSTA AZUL","OTRO (ESPECIFIQUE)","NINGUNO","700",,,,"1","1","FRACCIONAMIENTO","ZONA DORADA",,,,"82110","25","SINALOA","012","Mazatlán","0001","Mazatlán","2506","010",,,,"Fijo","23.2499896","-106.45503724","2010-07"
"3787422","25006466114000411010000000U3","ARTESANIAS",,"465915","Comercio al por menor en tiendas de artesanías","0 a 5 personas","AVENIDA","JORGE GARCIA GRANADOS","CALLE","MIGUEL HIDALGO Y COSTILLA","CALLE","LICENCIADO BENITO JUAREZ","AVENIDA","HERMENEGILDO GALEANA","81",,,,,"81","COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3403","013","6677135978",,,"Fijo","24.80904763","-107.3885059","2010-07"
"3774459","25012463211001821000000000U7","ARTESANIAS",,"465915","Comercio al por menor en tiendas de artesanías","0 a 5 personas","CALLE","MELCHOR OCAMPO","CALLE","AQUILES SERDAN","CALLE","LICENCIADO BENITO JUAREZ","CALLE","LEANDRO VALLE","0","SN",,,"0","D 21","COLONIA","CENTRO","EDIFICIO COMERCIAL Y DE SERVICIOS","EDIFICIO SIN NOMBRE","B21","82000","25","SINALOA","012","Mazatlán","0001","Mazatlán","0393","002",,,,"Fijo","23.20249654","-106.42163024","2010-07"
"3774476","25012465912001371000000000U4","ARTESANIAS",,"465915","Comercio al por menor en tiendas de artesanías","0 a 5 personas","CALLE","LEANDRO VALLE","CALLE","AQUILES SERDAN","CALLE","LICENCIADO BENITO JUAREZ","CALLE","MELCHOR OCAMPO",,"SN",,,,"D 5 Y D5","COLONIA","CENTRO",,,,"82000","25","SINALOA","012","Mazatlán","0001","Mazatlán","0393","002",,,,"Fijo","23.20188247","-106.42145938","2010-07"
"3774483","25012465912002581000000000U7","ARTESANIAS",,"465915","Comercio al por menor en tiendas de artesanías","0 a 5 personas","CALLE","MELCHOR OCAMPO","CALLE","AQUILES SERDAN","CALLE","LICENCIADO BENITO JUAREZ","CALLE","LEANDRO VALLE",,"SN",,,,"A52","COLONIA","CENTRO",,,,"82000","25","SINALOA","012","Mazatlán","0001","Mazatlán","0393","002",,,,"Fijo","23.202498","-106.42162153","2010-07"
"3853906","25012465915000321000000000U3","ARTESANÍAS",,"465915","Comercio al por menor en tiendas de artesanías","0 a 5 personas","CALZADA","CAMARON SABALO","CALLEJON","NINGUNO","CALLEJON","COSTA AZUL","OTRO (ESPECIFIQUE)","NINGUNO","700",,,,"3",,"FRACCIONAMIENTO","ZONA DORADA","EDIFICIO COMERCIAL Y DE SERVICIOS","EDIFICIO SIN NOMBRE","3","82110","25","SINALOA","012","Mazatlán","0001","Mazatlán","2506","010",,,,"Fijo","23.2499896","-106.45503724","2010-07"
"3853902","25012465215000471010000000S1","ARTESANÍAS",,"465915","Comercio al por menor en tiendas de artesanías","0 a 5 personas","CALZADA","CAMARON SABALO","CALLEJON","NINGUNO","CALLEJON","COSTA AZUL","OTRO (ESPECIFIQUE)","NINGUNO","700",,,,"9","16","FRACCIONAMIENTO","ZONA DORADA",,,,"82110","25","SINALOA","012","Mazatlán","0001","Mazatlán","2506","010",,,,"Fijo","23.2499896","-106.45503724","2010-07"
